,AvgRequestNo,AvgTimeBetwReq,AvgTimeBetwRespReq,AvgDataRate,AvgPacketNo,AvgPacketSize,AvgConcurrentReq,MaxReq,AvgDuration,Class
512,0.000220447872521,0.00415304622449,0.00147124993182,9.58469010961e-06,0.00114441199909,0.999856661323,0.000234824907685,0.0162939731863,0.000580832220642,normal
513,0.00507961317656,0.000171783281971,0.000181018942292,0.000188407470549,0.0217038017544,0.999711280751,0.00507961317656,0.00738852825682,8.40445089213e-05,normal
514,1.97703009701e-05,0.00234680794848,0.00021820554404,0.00113496172236,0.104461876926,0.994518629898,2.19670010778e-05,0.00366116684631,0.000403460586463,normal
515,2.30933187314e-05,0.0202005409526,0.036507140838,8.15058308166e-06,0.000700950145022,0.99906111731,2.37725339882e-05,0.0115466593657,0.00149427356497,normal
516,0.000109237641518,0.00570147663629,0.00558932599099,8.3748858497e-05,0.00764663490625,0.999932240416,0.000109237641518,0.00364125471726,8.08358547232e-05,normal
517,0.000203200032251,0.00235200581548,0.00318208485879,5.94394652164e-05,0.00516985116068,0.998448931261,0.000194906153384,0.0552925257827,2.21170103131e-05,normal
518,0.000280912503906,0.00174137800929,0.000857412045504,5.10114745899e-05,0.0044554679724,0.999615964552,0.000306068847539,0.0272527056028,0.00119143238597,normal
519,4.41005133279e-05,0.0127913912641,0.0251813931102,1.27069275691e-05,0.00118772399454,0.999295955487,4.70903786383e-05,0.0246663888105,0.000159210327777,normal
520,8.14982446077e-05,0.00476694473848,0.010443719018,1.68617057809e-05,0.0014817223955,0.9982719982,7.51751049399e-05,0.0576108280847,8.36059578303e-05,normal
521,1.81158916071e-05,0.0246798829994,0.0407943040634,1.81158916071e-05,0.00154186366345,0.99868482101,1.81158916071e-05,0.0187868505555,0.000179816998174,normal
522,0.00366092493703,0.000833935623193,0.000743024402216,2.27278052442e-05,0.00497564105578,0.980617381654,0.00301056004851,0.195808783643,1.22380489777e-05,normal
523,5.53148110377e-05,0.00829317423046,0.00882338693138,4.58708189093e-05,0.00384100651279,0.999788226672,5.19419567061e-05,0.0161897007915,7.28536535619e-05,normal
524,9.00430945824e-05,0.00511011487149,0.0120921782882,4.12979606731e-05,0.00350964964147,0.998512248391,8.66580158387e-05,0.0528072284017,0.000132018071004,normal
525,6.68164348923e-05,0.00717972964024,0.00667894383529,0.000173452765326,0.0146469724246,0.999690626021,5.33181652171e-05,0.0175477505778,2.63216258666e-05,normal
526,5.16452403044e-05,0.00872737489404,0.0210591851309,4.22551966127e-05,0.00355949727656,0.998566757742,4.76209358651e-05,0.0482916532717,0.000116034111333,normal
527,2.30933187314e-05,0.0202005409526,0.036507140838,8.15058308166e-06,0.000700950145022,0.99906111731,2.37725339882e-05,0.0115466593657,0.00149427356497,normal
528,9.81463667532e-05,0.00479803479454,0.00419871549117,2.50586468306e-05,0.0021842787154,0.999569932014,0.000102322807892,0.028539014446,0.000183067336568,normal
529,8.28328046745e-05,0.00479803800522,0.00419871830081,2.15782936547e-05,0.00185434110633,0.999570600892,8.70092486076e-05,0.0285390335433,0.00018306745907,normal
